resource_type,resource_id,provider,work_id,priority,rights_status,storage,reason
DIGITAL_VERSION,openiti_dv_1064ShaykhCaliGilani.TarikhMazandaran.AOCP20250214780-per1,OpenITI / KITAB Project,openiti_work_1064ShaykhCaliGilani.TarikhMazandaran,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1066IbnYusufZaynCabidinKurani.MukhtasarYamaniyyat.Shamela0037631-ara1,OpenITI / KITAB Project,openiti_work_1066IbnYusufZaynCabidinKurani.MukhtasarYamaniyyat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1066MuhammadSadiqHamadani.KalimatSadiqin.AOCP20250214781-per1,OpenITI / KITAB Project,openiti_work_1066MuhammadSadiqHamadani.KalimatSadiqin,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1067HajjiKhalifa.KashfZunun.JK000468-ara1,OpenITI / KITAB Project,openiti_work_1067HajjiKhalifa.KashfZunun,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1067HajjiKhalifa.KashfZunun.Sham19Y0002118-ara1,OpenITI / KITAB Project,openiti_work_1067HajjiKhalifa.KashfZunun,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1067HajjiKhalifa.KashfZunun.Shamela0002118-ara1,OpenITI / KITAB Project,openiti_work_1067HajjiKhalifa.KashfZunun,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1067HajjiKhalifa.KashfZunun.Shia003356Vols-ara1,OpenITI / KITAB Project,openiti_work_1067HajjiKhalifa.KashfZunun,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1067HajjiKhalifa.SullamWusul.Sham19Y0019199-ara1,OpenITI / KITAB Project,openiti_work_1067HajjiKhalifa.SullamWusul,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1068IbnCaliFuwati.BadrMunir.Zaydiyya0000328-ara1,OpenITI / KITAB Project,openiti_work_1068IbnCaliFuwati.BadrMunir,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1068KhwajagiIsfahani.KhulasatSiyar.AOCP20250214783-per1,OpenITI / KITAB Project,openiti_work_1068KhwajagiIsfahani.KhulasatSiyar,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069IbnCammarShurunbulali.IthafDhawiItqan.Shamela0096849-ara1,OpenITI / KITAB Project,openiti_work_1069IbnCammarShurunbulali.IthafDhawiItqan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069IbnCammarShurunbulali.MaraqiFalahSharhNurIdah.Shamela0000412-ara1,OpenITI / KITAB Project,openiti_work_1069IbnCammarShurunbulali.MaraqiFalahSharhNurIdah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069IbnCammarShurunbulali.NurIdah.JK000284-ara1,OpenITI / KITAB Project,openiti_work_1069IbnCammarShurunbulali.NurIdah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069IbnCammarShurunbulali.NurIdah.ShamAY0034214-ara1,OpenITI / KITAB Project,openiti_work_1069IbnCammarShurunbulali.NurIdah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069IbnCammarShurunbulali.NurIdah.Shamela0012117-ara1,OpenITI / KITAB Project,openiti_work_1069IbnCammarShurunbulali.NurIdah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069IbnCammarShurunbulali.SacadatMajid.Shamela0096854-ara1,OpenITI / KITAB Project,openiti_work_1069IbnCammarShurunbulali.SacadatMajid,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069IbnCammarShurunbulali.TajaddudMasarrat.Shamela0096852-ara1,OpenITI / KITAB Project,openiti_work_1069IbnCammarShurunbulali.TajaddudMasarrat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069MuhammadShawbari.RaddCalaWahhabiyya.Shia004513-ara1,OpenITI / KITAB Project,openiti_work_1069MuhammadShawbari.RaddCalaWahhabiyya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069ShihabDinKhafaji.HashiyaCalaTafsirBaydawi.Shamela0001535-ara1,OpenITI / KITAB Project,openiti_work_1069ShihabDinKhafaji.HashiyaCalaTafsirBaydawi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069ShihabDinKhafaji.RayhanatAlibba.JK010792-ara1,OpenITI / KITAB Project,openiti_work_1069ShihabDinKhafaji.RayhanatAlibba,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069ShihabDinKhafaji.RayhanatAlibba.Shamela0001522-ara1,OpenITI / KITAB Project,openiti_work_1069ShihabDinKhafaji.RayhanatAlibba,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069ShihabDinKhafaji.SharhDurratGhawwas.Sham19Y0029600-ara1,OpenITI / KITAB Project,openiti_work_1069ShihabDinKhafaji.SharhDurratGhawwas,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069ShihabDinQalyubi.HashiyatKanzRaghibin.JK007141-ara1,OpenITI / KITAB Project,openiti_work_1069ShihabDinQalyubi.HashiyatKanzRaghibin,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1069ShihabDinQalyubi.HashiyatKanzRaghibin.Shamela0021843BK2-ara1,OpenITI / KITAB Project,openiti_work_1069ShihabDinQalyubi.HashiyatKanzRaghibin,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1070MuhammadKibrit.JawahirThamina.Rafed0002347-ara1,OpenITI / KITAB Project,openiti_work_1070MuhammadKibrit.JawahirThamina,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1070MuhammadKibrit.JawahirThamina.ShamAY0038440-ara1,OpenITI / KITAB Project,openiti_work_1070MuhammadKibrit.JawahirThamina,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1070MuhammadKibrit.RihlatShita.Shamela0037345-ara1,OpenITI / KITAB Project,openiti_work_1070MuhammadKibrit.RihlatShita,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1070MuhammadKibrit.SirajMunir.Sham19Y0018272-ara1,OpenITI / KITAB Project,openiti_work_1070MuhammadKibrit.SirajMunir,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1071FadilTuniKhurasani.Wafiya.Shia002757-ara1,OpenITI / KITAB Project,openiti_work_1071FadilTuniKhurasani.Wafiya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1071IbnFaqihFussaBacliDimashqi.CaynWaAthar.JK000923-ara1,OpenITI / KITAB Project,openiti_work_1071IbnFaqihFussaBacliDimashqi.CaynWaAthar,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1071IbnFaqihFussaBacliDimashqi.CaynWaAthar.Shamela0008518-ara1,OpenITI / KITAB Project,openiti_work_1071IbnFaqihFussaBacliDimashqi.CaynWaAthar,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1072IbnAhmadMayyaraFasi.DurrThamin.Sham19Y0014249-ara1,OpenITI / KITAB Project,openiti_work_1072IbnAhmadMayyaraFasi.DurrThamin,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1072IbnAhmadMayyaraFasi.SharhMayyara.JK007115-ara1,OpenITI / KITAB Project,openiti_work_1072IbnAhmadMayyaraFasi.SharhMayyara,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1072IbnAhmadMayyaraFasi.SharhMayyara.Shamela0021643-ara1,OpenITI / KITAB Project,openiti_work_1072IbnAhmadMayyaraFasi.SharhMayyara,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1073CabdKarimFakun.ManshurHidaya.Kraken21032823-ara1,OpenITI / KITAB Project,openiti_work_1073CabdKarimFakun.ManshurHidaya,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1073YusufBadiciDimashqi.SubhMunabbi.JK010778-ara1,OpenITI / KITAB Project,openiti_work_1073YusufBadiciDimashqi.SubhMunabbi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1073YusufBadiciDimashqi.SubhMunabbi.Shamela0021498-ara1,OpenITI / KITAB Project,openiti_work_1073YusufBadiciDimashqi.SubhMunabbi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1077CinayatKhan.Mulakhkhas.AOCP20250220784-per1,OpenITI / KITAB Project,openiti_work_1077CinayatKhan.Mulakhkhas,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1077Jurmuzi.JawharaMunira.Zaydiyya0000388-ara1,OpenITI / KITAB Project,openiti_work_1077Jurmuzi.JawharaMunira,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1077Jurmuzi.NubdhaMushira.Zaydiyya0000093-ara1,OpenITI / KITAB Project,openiti_work_1077Jurmuzi.NubdhaMushira,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1077Jurmuzi.NubdhaMushira.Zaydiyya0000369-ara1,OpenITI / KITAB Project,openiti_work_1077Jurmuzi.NubdhaMushira,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1077Jurmuzi.TuhfatAsmac.Zaydiyya0000148-ara1,OpenITI / KITAB Project,openiti_work_1077Jurmuzi.TuhfatAsmac,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1078RiyadZadah.AsmaKutub.JK001121-ara1,OpenITI / KITAB Project,openiti_work_1078RiyadZadah.AsmaKutub,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1078RiyadZadah.AsmaKutub.Shamela0010734-ara1,OpenITI / KITAB Project,openiti_work_1078RiyadZadah.AsmaKutub,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1078ShaykhiZadahDamadAfandi.MajmacAnhur.JK007129-ara1,OpenITI / KITAB Project,openiti_work_1078ShaykhiZadahDamadAfandi.MajmacAnhur,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1078ShaykhiZadahDamadAfandi.MajmacAnhur.JK007130-ara1,OpenITI / KITAB Project,openiti_work_1078ShaykhiZadahDamadAfandi.MajmacAnhur,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1078ShaykhiZadahDamadAfandi.MajmacAnhur.ShamAY0034212-ara1,OpenITI / KITAB Project,openiti_work_1078ShaykhiZadahDamadAfandi.MajmacAnhur,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1078ShaykhiZadahDamadAfandi.MajmacAnhur.Shamela0006185-ara1,OpenITI / KITAB Project,openiti_work_1078ShaykhiZadahDamadAfandi.MajmacAnhur,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1078ShaykhiZadahDamadAfandi.MajmacAnhur.Shamela0021644-ara1,OpenITI / KITAB Project,openiti_work_1078ShaykhiZadahDamadAfandi.MajmacAnhur,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1079CumarDafriZuhri.DurraMunifa.ShamAY0033178-ara1,OpenITI / KITAB Project,openiti_work_1079CumarDafriZuhri.DurraMunifa,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1079HabalShacir.Diwan.JK007637-ara1,OpenITI / KITAB Project,openiti_work_1079HabalShacir.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1079HabalShacir.Diwan.ShamAY0037831-ara1,OpenITI / KITAB Project,openiti_work_1079HabalShacir.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1079HabalShacir.Diwan.Zaydiyya0000249-ara1,OpenITI / KITAB Project,openiti_work_1079HabalShacir.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1079MuhammadIbnHasanIbnQasim.SabilRashad.Zaydiyya0000034-ara1,OpenITI / KITAB Project,openiti_work_1079MuhammadIbnHasanIbnQasim.SabilRashad,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1080IbnMuhammadBayquniDimashqi.ManzumaBayquniyya.JK010967-ara1,OpenITI / KITAB Project,openiti_work_1080IbnMuhammadBayquniDimashqi.ManzumaBayquniyya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1080IbnMuhammadBayquniDimashqi.ManzumaBayquniyya.ShamAY0037317-ara1,OpenITI / KITAB Project,openiti_work_1080IbnMuhammadBayquniDimashqi.ManzumaBayquniyya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1080IbnMuhammadBayquniDimashqi.ManzumaBayquniyya.Shamela0008567-ara1,OpenITI / KITAB Project,openiti_work_1080IbnMuhammadBayquniDimashqi.ManzumaBayquniyya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1081KhalilKashani.Diwan.AOCP20251117052Vols-per1,OpenITI / KITAB Project,openiti_work_1081KhalilKashani.Diwan,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1081MuhammadSalihMazandarani.SharhUsulKafi.Shia001174Vols-ara1,OpenITI / KITAB Project,openiti_work_1081MuhammadSalihMazandarani.SharhUsulKafi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1081SalihIbnNasrAllahIbnSallum.GhayatItqan.AOCP20251104136-ara1,OpenITI / KITAB Project,openiti_work_1081SalihIbnNasrAllahIbnSallum.GhayatItqan,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1082IbnShadqamMadani.WaqcatJamal.Shia001415-ara1,OpenITI / KITAB Project,openiti_work_1082IbnShadqamMadani.WaqcatJamal,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1082IbnShadqamMadani.WaqcatJamal.Zaydiyya0000122-ara1,OpenITI / KITAB Project,openiti_work_1082IbnShadqamMadani.WaqcatJamal,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1082KanbuhLahawri.ShahJahanNama.AOCP20251111862Vols-per1,OpenITI / KITAB Project,openiti_work_1082KanbuhLahawri.ShahJahanNama,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1082RaficDinNaini.HashiyaCalaUsulKafi.Shia001186-ara1,OpenITI / KITAB Project,openiti_work_1082RaficDinNaini.HashiyaCalaUsulKafi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083IbnBalbanDimashqi.AkhsarMukhtasarat.JK000202-ara1,OpenITI / KITAB Project,openiti_work_1083IbnBalbanDimashqi.AkhsarMukhtasarat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083IbnBalbanDimashqi.AkhsarMukhtasarat.Sham19Y0147656-ara1,OpenITI / KITAB Project,openiti_work_1083IbnBalbanDimashqi.AkhsarMukhtasarat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083IbnBalbanDimashqi.AkhsarMukhtasarat.Shamela0006084-ara1,OpenITI / KITAB Project,openiti_work_1083IbnBalbanDimashqi.AkhsarMukhtasarat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083IbnBalbanDimashqi.BughyatMustafid.Sham19Y0017674-ara1,OpenITI / KITAB Project,openiti_work_1083IbnBalbanDimashqi.BughyatMustafid,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083IbnBalbanDimashqi.KafiMubtadi.ShamAY0038313-ara1,OpenITI / KITAB Project,openiti_work_1083IbnBalbanDimashqi.KafiMubtadi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083IbnBalbanDimashqi.MukhtasarIfadat.Sham19Y0147311-ara1,OpenITI / KITAB Project,openiti_work_1083IbnBalbanDimashqi.MukhtasarIfadat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083NasirIbrahimMuayyadi.IsbahCalaMisbah.Zaydiyya0000130-ara1,OpenITI / KITAB Project,openiti_work_1083NasirIbrahimMuayyadi.IsbahCalaMisbah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1083NasirIbrahimMuayyadi.IsbahCalaMisbah.Zaydiyya0000384-ara1,OpenITI / KITAB Project,openiti_work_1083NasirIbrahimMuayyadi.IsbahCalaMisbah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1084MuhammadMuqimYazdi.SalatJumca.Shia000211-ara1,OpenITI / KITAB Project,openiti_work_1084MuhammadMuqimYazdi.SalatJumca,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1085FakhrDinTurayhi.MajmacBahrayn.Shia003961Vols-ara1,OpenITI / KITAB Project,openiti_work_1085FakhrDinTurayhi.MajmacBahrayn,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1085FakhrDinTurayhi.TafsirGharibQuran.Shia002379-ara1,OpenITI / KITAB Project,openiti_work_1085FakhrDinTurayhi.TafsirGharibQuran,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1085IbnCabdRidaBasri.FaiqMaqal.Shia004514-ara1,OpenITI / KITAB Project,openiti_work_1085IbnCabdRidaBasri.FaiqMaqal,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1086IbnCajamiMisri.DhaylLubbLubab.Shamela0096236-ara1,OpenITI / KITAB Project,openiti_work_1086IbnCajamiMisri.DhaylLubbLubab,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1087IbnMactuqShacir.Diwan.JK007634-ara1,OpenITI / KITAB Project,openiti_work_1087IbnMactuqShacir.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1087IbnMactuqShacir.Diwan.ShamAY0037877-ara1,OpenITI / KITAB Project,openiti_work_1087IbnMactuqShacir.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1087MutawakkilIsmacil.BayanSarih.Zaydiyya0000329-ara1,OpenITI / KITAB Project,openiti_work_1087MutawakkilIsmacil.BayanSarih,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1087MutawakkilIsmacil.CaqidaSahiha.Zaydiyya0000006-ara1,OpenITI / KITAB Project,openiti_work_1087MutawakkilIsmacil.CaqidaSahiha,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1088AbuSitta.HashiyatTartib.ShamIbadiyya0000438-ara1,OpenITI / KITAB Project,openiti_work_1088AbuSitta.HashiyatTartib,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_1088IbnAhmadKhalwati.HashiyaCalaMuntahaIradat.Sham19Y0016772-ara1,OpenITI / KITAB Project,openiti_work_1088IbnAhmadKhalwati.HashiyaCalaMuntahaIradat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
