manuscript_id,work_id,institution,collection,shelfmark,catalog_title,catalog_url,digitized_url,iiif_manifest,folio_count,date,place,scribe,material,script,language,description,rights_statement,rights_url,download_allowed,local_hosting_allowed,attribution,image_resolution,ocr_available,rights_status,source_provider
MS0972JerusalemNLI.Heb8333_46Verso.IEDC0275-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.46, verso",MS0972JerusalemNLI.Heb8333_46Verso.IEDC0275-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_47.IEDC0305-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.47,MS0972JerusalemNLI.Heb8333_47.IEDC0305-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_48.IEDC0089-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.48,MS0972JerusalemNLI.Heb8333_48.IEDC0089-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_49Verso.IEDC0307-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.49, verso",MS0972JerusalemNLI.Heb8333_49Verso.IEDC0307-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_50Recto.IEDC1237-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.50, recto",MS0972JerusalemNLI.Heb8333_50Recto.IEDC1237-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_50Verso.IEDC1238-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.50, verso",MS0972JerusalemNLI.Heb8333_50Verso.IEDC1238-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_51Recto.IEDC1239-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.51, recto",MS0972JerusalemNLI.Heb8333_51Recto.IEDC1239-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_51Verso.IEDC1240-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.51, verso",MS0972JerusalemNLI.Heb8333_51Verso.IEDC1240-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_52.IEDC0310-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.52,MS0972JerusalemNLI.Heb8333_52.IEDC0310-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_53.IEDC1241-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.53,MS0972JerusalemNLI.Heb8333_53.IEDC1241-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_54Recto.IEDC1242-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.54, recto",MS0972JerusalemNLI.Heb8333_54Recto.IEDC1242-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_54Verso.IEDC1243-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.54, verso",MS0972JerusalemNLI.Heb8333_54Verso.IEDC1243-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_55Recto.IEDC1244-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.55, recto",MS0972JerusalemNLI.Heb8333_55Recto.IEDC1244-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_55Verso.IEDC1245-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.55, verso",MS0972JerusalemNLI.Heb8333_55Verso.IEDC1245-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_56Recto.IEDC1246-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.56, recto",MS0972JerusalemNLI.Heb8333_56Recto.IEDC1246-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_56Verso.IEDC1247-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.56, verso",MS0972JerusalemNLI.Heb8333_56Verso.IEDC1247-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_57.IEDC1249-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.57,MS0972JerusalemNLI.Heb8333_57.IEDC1249-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_58Recto.IEDC1250-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.58, recto",MS0972JerusalemNLI.Heb8333_58Recto.IEDC1250-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_58Verso.IEDC1251-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.58, verso",MS0972JerusalemNLI.Heb8333_58Verso.IEDC1251-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_5Recto.IEDC0284-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.5, recto",MS0972JerusalemNLI.Heb8333_5Recto.IEDC0284-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_60Recto.IEDC0306-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.60, recto",MS0972JerusalemNLI.Heb8333_60Recto.IEDC0306-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_60Verso.IEDC0068-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.60, verso",MS0972JerusalemNLI.Heb8333_60Verso.IEDC0068-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_61Recto.IEDC0276-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.61, recto",MS0972JerusalemNLI.Heb8333_61Recto.IEDC0276-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_61Verso.IEDC0277-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.61, verso",MS0972JerusalemNLI.Heb8333_61Verso.IEDC0277-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_62.IEDC0173-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.62,MS0972JerusalemNLI.Heb8333_62.IEDC0173-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_63Recto.IEDC0174-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.63, recto",MS0972JerusalemNLI.Heb8333_63Recto.IEDC0174-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_63Verso.IEDC0175-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.63, verso",MS0972JerusalemNLI.Heb8333_63Verso.IEDC0175-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_64.IEDC0183-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.64,MS0972JerusalemNLI.Heb8333_64.IEDC0183-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_65.IEDC0182-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.65,MS0972JerusalemNLI.Heb8333_65.IEDC0182-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_66.IEDC0181-ara1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.66,MS0972JerusalemNLI.Heb8333_66.IEDC0181-ara1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,ara,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_67Recto.IEDC0311-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.67, recto",MS0972JerusalemNLI.Heb8333_67Recto.IEDC0311-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_67Verso.IEDC0070-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.67 verso,MS0972JerusalemNLI.Heb8333_67Verso.IEDC0070-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_68Recto.IEDC0180-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.68, recto",MS0972JerusalemNLI.Heb8333_68Recto.IEDC0180-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_68Verso.IEDC0179-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.68, verso",MS0972JerusalemNLI.Heb8333_68Verso.IEDC0179-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_69Recto.IEDC0178-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.69, recto",MS0972JerusalemNLI.Heb8333_69Recto.IEDC0178-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_69Verso.IEDC0177-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.69, verso",MS0972JerusalemNLI.Heb8333_69Verso.IEDC0177-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_70.IEDC0176-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.70,MS0972JerusalemNLI.Heb8333_70.IEDC0176-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_71.IEDC0184-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.71,MS0972JerusalemNLI.Heb8333_71.IEDC0184-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_72Recto.IEDC0185-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.72, recto",MS0972JerusalemNLI.Heb8333_72Recto.IEDC0185-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_72Verso.IEDC0186-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.72, verso",MS0972JerusalemNLI.Heb8333_72Verso.IEDC0186-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
